dir,workDir,nrg,dnrg,nConv,irredKpts,aV,bV,cV,alpha,beta,gamma,vol,sxx,syy,szz,sxy,syz,szx
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/9/p0.001,p0.001,-63.37983117,-0.00000032,5,226,5.6162922,5.634817752,10.77792211,89.62118051,90.00006472,89.99871083,341.079104,0.00763,-0.32413,0.32076,-0.00074,0.01007,-0.00011
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/9/p0.002,p0.002,-63.37962165,-0.00000073,8,226,5.616297816,5.640452459,10.76714441,89.62117613,90.00006466,89.9987112,341.079104,-0.00768,-0.68105,0.61001,-0.0006,0.00343,0.00004
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/1/n0.001,n0.001,-64.1526087,-0.00000086,2,226,5.579398007,5.584993076,10.71860003,89.80595481,89.80558945,89.95456462,333.9972719,0.93782,0.58628,0.56109,-0.01188,-0.00092,-0.00333
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/1/n0.002,n0.002,-64.15227005,-0.00000028,10,226,5.573813041,5.584993075,10.7186,89.80595488,89.80558899,89.95456394,333.6629403,1.84088,1.16879,1.10945,-0.01788,-0.0009,-0.0022
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/1/p0.001,p0.001,-64.15271458,-0.00000083,2,226,5.590567939,5.584993078,10.71860009,89.80595465,89.80558979,89.95456584,334.6659351,-0.90941,-0.55731,-0.53194,0.00842,0.00121,0.00214
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/1/p0.002,p0.002,-64.15248221,-0.00000075,11,226,5.596152905,5.584993079,10.71860012,89.80595458,89.80558966,89.95456638,335.0002667,-1.80798,-1.12374,-1.07161,0.01228,-0.00032,0.00504
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/2/n0.001,n0.001,-64.15260869,-0.0000018,2,226,5.584982972,5.579408101,10.71860003,89.80595479,89.80558979,89.95456551,333.9972719,0.58677,0.93865,0.56154,-0.01194,0.00297,0.0006
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/2/n0.002,n0.002,-64.15226995,-0.00000027,10,226,5.584982971,5.573823125,10.7186,89.80595467,89.80558987,89.95456572,333.6629403,1.16885,1.8416,1.10952,-0.01805,0.00167,0.00045
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/2/p0.001,p0.001,-64.15271461,-0.00000083,2,226,5.584982973,5.590578053,10.71860009,89.80595447,89.80558964,89.95456495,334.6659351,-0.5576,-0.90989,-0.5322,0.00844,-0.00254,-0.00161
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/2/p0.002,p0.002,-64.15248163,-0.00000061,2,226,5.584982974,5.59616303,10.71860012,89.80595402,89.80558956,89.9545646,335.0002667,-1.11948,-1.81082,-1.06725,0.01459,-0.00511,-0.00129
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/3/n0.001,n0.001,-64.15261336,-0.00000139,3,226,5.584982956,5.584993061,10.70788152,89.80595439,89.80558971,89.95456558,333.9972719,0.55633,0.55632,0.85787,0.00353,0.00014,-0.0003
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/3/n0.002,n0.002,-64.15228999,-0.00000047,4,226,5.58498294,5.584993045,10.69716298,89.80595386,89.80558951,89.95456591,333.6629403,1.10659,1.10656,1.70594,0.00304,-0.00071,0.00059
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/3/p0.001,p0.001,-64.15272402,-0.00000134,3,226,5.584982989,5.584993093,10.7293186,89.80595487,89.80558953,89.95456492,334.6659351,-0.52924,-0.52917,-0.83691,-0.00743,-0.00209,0.00169
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/3/p0.002,p0.002,-64.15251495,-0.00000033,5,226,5.584983005,5.584993109,10.74003713,89.80595482,89.80558915,89.95456459,335.0002667,-1.06605,-1.06596,-1.66958,-0.00679,-0.00013,-0.00043
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/4/n0.001,n0.001,-64.15260165,-0.00000034,4,226,5.584984842,5.58501663,10.71864533,89.69136433,89.80554425,89.95437075,334.3316035,0.01083,0.0162,0.01203,-0.00644,0.74559,0.00417
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/4/n0.002,n0.002,-64.15214005,-0.00000071,10,226,5.584990434,5.585049492,10.71870848,89.57677494,89.80549879,89.95417625,334.3316035,0.00988,0.01636,0.00875,-0.01258,1.48553,0.0114
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/4/p0.001,p0.001,-64.15260405,-0.00000028,4,226,5.584984827,5.584978832,10.71857264,89.9205459,89.80563518,89.95475975,334.3316035,0.01284,0.00738,0.01102,0.00195,-0.74851,-0.0026
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/4/p0.002,p0.002,-64.1521382,-0.00000048,5,226,5.584990404,5.584973896,10.71856309,89.96501441,89.80568064,89.95495425,334.3316035,0.01153,0.00176,0.01,0.0053,-1.48363,-0.01044
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/5/n0.001,n0.001,-64.15260426,-0.0000002,2,226,5.58496866,5.584994931,10.71857264,89.8059993,89.92018089,89.95475906,334.3316035,0.00771,0.01279,0.01128,0.001,0.00301,0.74547
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/5/n0.002,n0.002,-64.15213818,-0.0000005,5,226,5.584963656,5.585000509,10.71856308,89.80604387,89.96537943,89.95495286,334.3316035,0.001,0.01136,0.00998,0.00514,0.01,1.48481
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/5/p0.001,p0.001,-64.15260189,-0.00000055,12,226,5.585006593,5.584994946,10.71864534,89.80591016,89.69099932,89.95437145,334.3316035,0.01574,0.01158,0.01201,-0.00739,-0.00458,-0.74051
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/5/p0.002,p0.002,-64.15213771,-0.00000044,2,226,5.585039522,5.585000539,10.71870849,89.80586559,89.57640993,89.95417765,334.3316035,0.01778,0.01064,0.01032,-0.01147,-0.01229,-1.47901
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/6/n0.001,n0.001,-64.15259004,-0.00000022,2,226,5.58499209,5.585002108,10.71860369,89.80576049,89.80539551,89.83997409,334.3316035,-0.00491,-0.00498,0.01688,0.80584,-0.00427,0.00403
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/6/n0.002,n0.002,-64.15208739,-0.00000039,6,226,5.585010516,5.585020447,10.71861447,89.80556625,89.80520131,89.72538334,334.3316035,-0.02117,-0.02141,0.02457,1.61525,-0.01056,0.01022
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/6/p0.001,p0.001,-64.15258839,-0.00000036,2,226,5.584983163,5.584993354,10.71860357,89.80614897,89.80578392,89.93099544,334.3316035,0.02923,0.0294,0.00652,-0.80983,0.00227,-0.00285
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/6/p0.002,p0.002,-64.15208559,-0.00000085,6,226,5.584992662,5.58500294,10.71861423,89.80634321,89.80597813,89.81640415,334.3316035,0.04431,0.04458,-0.002,-1.61897,0.0056,-0.00631
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/7/n0.001,n0.001,-64.15268763,-0.00000043,8,226,5.579399867,5.590579916,10.71860363,89.80595455,89.80558937,89.95456427,334.3316035,0.34937,-0.32905,0.00986,-0.00336,-0.00641,-0.00246
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/7/n0.002,n0.002,-64.15247558,-0.00000032,9,226,5.573820474,5.596170489,10.71861435,89.80595417,89.80558883,89.95456311,334.3316035,0.68194,-0.66595,0.01233,-0.00262,-0.00363,-0.00028
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/7/p0.001,p0.001,-64.15268771,-0.00000043,8,226,5.590569801,5.579409961,10.71860363,89.80595472,89.80558986,89.95456605,334.3316035,-0.32795,0.35053,0.01071,-0.00358,0.00189,0.00607
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/7/p0.002,p0.002,-64.15247563,-0.00000032,9,226,5.596160364,5.573830558,10.71861435,89.80595451,89.80558982,89.95456667,334.3316035,-0.66528,0.6826,0.01233,-0.00296,-0.00041,0.00335
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/8/n0.001,n0.001,-64.15268732,-0.00000024,4,226,5.579399883,5.584994954,10.72932214,89.80595495,89.80558907,89.95456429,334.3316035,0.38619,0.03821,-0.28762,-0.01415,-0.00228,-0.00276
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/8/n0.002,n0.002,-64.15248505,-0.00000049,8,226,5.573820505,5.585000554,10.74005139,89.80595497,89.80558764,89.95456328,334.3316035,0.74627,0.06854,-0.59277,-0.02225,-0.0017,-0.0032
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/8/p0.001,p0.001,-64.15268333,-0.0000016,3,226,5.590569786,5.584994924,10.70788512,89.80595432,89.80558959,89.95456617,334.3316035,-0.36513,-0.01395,0.30895,0.01441,0.0017,0.00193
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/8/p0.002,p0.002,-64.15247372,-0.00000047,9,226,5.596160334,5.585000493,10.69717731,89.80595371,89.80558868,89.95456704,334.3316035,-0.73194,-0.03883,0.60826,0.01919,-0.00105,0.00631
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/9/n0.001,n0.001,-64.15268733,-0.00000024,5,226,5.584984849,5.579409977,10.72932214,89.80595474,89.80558961,89.95456518,334.3316035,0.03874,0.38709,-0.28679,-0.01422,0.0023,0.00186
/gpfs/scratch/vkb5066/tetraTetra/elas/x0875/9/n0.002,n0.002,-64.15248495,-0.00000051,8,226,5.58499045,5.573830588,10.74005139,89.80595398,89.8055893,89.95456506,334.3316035,0.06875,0.74688,-0.59257,-0.02248,0.00239,0.00103
